"01/01/1855 12:00:01 AM to 01/01/1855 12:00:01 AM","01/01/1855 12:00:01 AM to 01/01/1867 12:00:01 AM","01/01/1855 12:00:01 AM to 08/01/1924 12:00:01 AM","01/01/1855 12:00:01 AM to 10/01/1924 12:00:01 AM","01/01/1855 12:00:01 AM to 11/24/1933 12:00:01 AM","01/01/1855 12:00:01 AM to 05/12/1951 12:00:01 AM","01/01/1855 12:00:01 AM to 04/18/1974 12:00:01 AM","01/01/1855 12:00:01 AM to 12/29/2002 12:00:01 AM","01/01/1855 12:00:01 AM to 11/25/2003 12:00:01 AM","01/01/1855 12:00:01 AM to 03/01/2006 12:00:01 AM","01/01/1867 12:00:01 AM to 01/01/1867 12:00:01 AM","01/01/1867 12:00:01 AM to 08/01/1924 12:00:01 AM","01/01/1867 12:00:01 AM to 10/01/1924 12:00:01 AM","01/01/1867 12:00:01 AM to 11/24/1933 12:00:01 AM","01/01/1867 12:00:01 AM to 05/12/1951 12:00:01 AM","01/01/1867 12:00:01 AM to 04/18/1974 12:00:01 AM","01/01/1867 12:00:01 AM to 12/29/2002 12:00:01 AM","01/01/1867 12:00:01 AM to 11/25/2003 12:00:01 AM","01/01/1867 12:00:01 AM to 03/01/2006 12:00:01 AM","08/01/1924 12:00:01 AM to 08/01/1924 12:00:01 AM","08/01/1924 12:00:01 AM to 10/01/1924 12:00:01 AM","08/01/1924 12:00:01 AM to 11/24/1933 12:00:01 AM","08/01/1924 12:00:01 AM to 05/12/1951 12:00:01 AM","08/01/1924 12:00:01 AM to 04/18/1974 12:00:01 AM","08/01/1924 12:00:01 AM to 12/29/2002 12:00:01 AM","08/01/1924 12:00:01 AM to 11/25/2003 12:00:01 AM","08/01/1924 12:00:01 AM to 03/01/2006 12:00:01 AM","10/01/1924 12:00:01 AM to 10/01/1924 12:00:01 AM","10/01/1924 12:00:01 AM to 11/24/1933 12:00:01 AM","10/01/1924 12:00:01 AM to 05/12/1951 12:00:01 AM","10/01/1924 12:00:01 AM to 04/18/1974 12:00:01 AM","10/01/1924 12:00:01 AM to 12/29/2002 12:00:01 AM","10/01/1924 12:00:01 AM to 11/25/2003 12:00:01 AM","10/01/1924 12:00:01 AM to 03/01/2006 12:00:01 AM","11/24/1933 12:00:01 AM to 11/24/1933 12:00:01 AM","11/24/1933 12:00:01 AM to 05/12/1951 12:00:01 AM","11/24/1933 12:00:01 AM to 04/18/1974 12:00:01 AM","11/24/1933 12:00:01 AM to 12/29/2002 12:00:01 AM","11/24/1933 12:00:01 AM to 11/25/2003 12:00:01 AM","11/24/1933 12:00:01 AM to 03/01/2006 12:00:01 AM","05/12/1951 12:00:01 AM to 05/12/1951 12:00:01 AM","05/12/1951 12:00:01 AM to 04/18/1974 12:00:01 AM","05/12/1951 12:00:01 AM to 12/29/2002 12:00:01 AM","05/12/1951 12:00:01 AM to 11/25/2003 12:00:01 AM","05/12/1951 12:00:01 AM to 03/01/2006 12:00:01 AM","04/18/1974 12:00:01 AM to 04/18/1974 12:00:01 AM","04/18/1974 12:00:01 AM to 12/29/2002 12:00:01 AM","04/18/1974 12:00:01 AM to 11/25/2003 12:00:01 AM","04/18/1974 12:00:01 AM to 03/01/2006 12:00:01 AM","12/29/2002 12:00:01 AM to 12/29/2002 12:00:01 AM","12/29/2002 12:00:01 AM to 11/25/2003 12:00:01 AM","12/29/2002 12:00:01 AM to 03/01/2006 12:00:01 AM","11/25/2003 12:00:01 AM to 11/25/2003 12:00:01 AM","11/25/2003 12:00:01 AM to 03/01/2006 12:00:01 AM","03/01/2006 12:00:01 AM to 03/01/2006 12:00:01 AM"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-24.5155799920878,-17.3723728888437,-21.8979198695698,-20.4956031111786,-33.1128678505794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.1432071032441,2.617660122518,4.0199768809092,-8.5972878584916,NA,NA,0,-4.5255469807261,-3.1232302223349,-15.7404949617357,NA,NA,0,1.4023167583912,-11.2149479810096,NA,NA,0,-12.6172647394008,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-32.3208569147591,-26.8244398655896,-35.9802323387299,-33.4126564662448,-41.2830099338713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5.4964170491695,-3.6593754239708,-1.0917995514857,-8.9621530191122,NA,NA,0,-9.1557924731403,-6.5882166006552,-14.4585700682817,NA,NA,0,2.5675758724851,-5.3027775951414,NA,NA,0,-7.8703534676265,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,-43.4468650472788,-61.1578275228744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-17.7109624755956,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-42.9054823011463,-38.4388111176303,-43.92151284162,-43.8567011839475,-58.989822053969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.466671183516,-1.0160305404737,-0.9512188828012,-16.0843397528227,NA,NA,0,-5.4827017239897,-5.4178900663172,-20.5510109363387,NA,NA,0,0.0648116576725002,-15.068309212349,NA,NA,0,-15.1331208700215,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-45.3220703047788,-42.3808367030827,-45.9307581459476,-48.2119962531011,-59.7406403561831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.9412336016961,-0.608687841168802,-2.8899259483223,-14.4185700514043,NA,NA,0,-3.5499214428649,-5.8311595500184,-17.3598036531004,NA,NA,0,-2.2812381071535,-13.8098822102355,NA,NA,0,-11.528644103082,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-47.1372238632703,-50.1679344187161,-47.2588090267313,-51.1801663515392,-64.9050842642198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-3.0307105554458,-0.121585163460999,-4.0429424882689,-17.7678604009495,NA,NA,0,2.9091253919848,-1.0122319328231,-14.7371498455037,NA,NA,0,-3.9213573248079,-17.6462752374885,NA,NA,0,-13.7249179126806,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-41.8222804956096,-41.3226792341677,-49.1400994981122,-59.5342510325676,-77.127480196443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.499601261441903,-7.3178190025026,-17.711970536958,-35.3051997008334,NA,NA,0,-7.81742026394451,-18.2115717983999,-35.8048009622753,NA,NA,0,-10.3941515344554,-27.9873806983308,NA,NA,0,-17.5932291638754,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-32.1312734583005,-25.9176170039034,-39.4123010075308,-82.8776336467263,-83.2186632574726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.2136564543971,-7.2810275492303,-50.7463601884258,-51.0873897991721,NA,NA,0,-13.4946840036274,-56.9600166428229,-57.3010462535692,NA,NA,0,-43.4653326391955,-43.8063622499418,NA,NA,0,-0.341029610746304,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-39.0604662681262,-29.375724413034,-45.6176514367722,-108.20777340448,-105.900727886521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9.6847418550922,-6.557185168646,-69.1473071363535,-66.8402616183947,NA,NA,0,-16.2419270237382,-78.8320489914457,-76.5250034734869,NA,NA,0,-62.5901219677075,-60.2830764497487,NA,NA,0,2.3070455179588,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-38.2405399264818,-19.6058336449252,-44.8884101360453,-141.12509186455,-128.804501869496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18.6347062815566,-6.6478702095635,-102.884551938068,-90.5639619430142,NA,NA,0,-25.2825764911201,-121.519258219625,-109.198668224571,NA,NA,0,-96.2366817285048,-83.9160917334507,NA,NA,0,12.3205899950541,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-18.7523692365183,-2.9054616910349,-19.6919154386191,-176.375984636135,-29.8684199569475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15.8469075454834,-0.9395462021008,-157.623615399617,-11.1160507204292,NA,NA,0,-16.7864537475842,-173.4705229451,-26.9629582659126,NA,NA,0,-156.684069197516,-10.1765045183284,NA,NA,0,146.507564679188,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-28.0102515529281,-13.3046640647193,-26.8257736142817,-146.503224357461,-124.961569713727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14.7055874882088,1.1844779386464,-118.492972804533,-96.9513181607993,NA,NA,0,-13.5211095495624,-133.198560292742,-111.656905649008,NA,NA,0,-119.677450743179,-98.1357960994457,NA,NA,0,21.5416546437337,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-24.5454380461588,-22.2033241291313,-24.4675940968297,-105.636209551209,-92.9001634357879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.3421139170275,0.0778439493291003,-81.0907715050504,-68.3547253896291,NA,NA,0,-2.2642699676984,-83.4328854220779,-70.6968393066566,NA,NA,0,-81.1686154543795,-68.4325693389582,NA,NA,0,12.7360461154213,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-25.639179653686,-22.7852617632681,-30.499424483285,-63.5998380333989,-61.752609272943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.8539178904179,-4.860244829599,-37.9606583797129,-36.113429619257,NA,NA,0,-7.7141627200169,-40.8145762701308,-38.9673475096749,NA,NA,0,-33.1004135501139,-31.253184789658,NA,NA,0,1.84722876045591,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-16.641852288611,-8.8128503254572,-21.1100201544316,-33.378414239853,-31.1981443856825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.8290019631538,-4.4681678658206,-16.736561951242,-14.5562920970715,NA,NA,0,-12.2971698289744,-24.5655639143958,-22.3852940602253,NA,NA,0,-12.2683940854214,-10.0881242312509,NA,NA,0,2.1802698541705,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-19.3034559749269,-12.581732871051,-21.3999881286558,-18.5165636078763,-34.7069325549085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.7217231038759,-2.0965321537289,0.786892367050601,-15.4034765799816,NA,NA,0,-8.8182552576048,-5.9348307368253,-22.1251996838575,NA,NA,0,2.8834245207795,-13.3069444262527,NA,NA,0,-16.1903689470322,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-20.0428420590677,-15.7237528570001,-23.2660050085323,-13.7904151890616,-31.5270802092831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.3190892020676,-3.2231629494646,6.2524268700061,-11.4842381502154,NA,NA,0,-7.5422521515322,1.9333376679385,-15.803327352283,NA,NA,0,9.4755898194707,-8.2610752007508,NA,NA,0,-17.7366650202215,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-19.6027899312789,-18.1909980129152,-20.2276758964605,-28.8837354965847,-33.7667509643936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.4117919183637,-0.624885965181601,-9.2809455653058,-14.1639610331147,NA,NA,0,-2.0366778835453,-10.6927374836695,-15.5757529514784,NA,NA,0,-8.6560596001242,-13.5390750679331,NA,NA,0,-4.8830154678089,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-24.0675600566633,-20.236182318181,-23.635129950997,-23.7053931014191,-29.9159888809581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.8313777384823,0.432430105666299,0.362166955244202,-5.8484288242948,NA,NA,0,-3.398947632816,-3.4692107832381,-9.6798065627771,NA,NA,0,-0.0702631504220967,-6.2808589299611,NA,NA,0,-6.210595779539,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-30.414097332616,-17.6679599115952,-26.7813129815252,-24.8290220865852,-29.254260740528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.7461374210208,3.6327843510908,5.5850752460308,1.159836592088,NA,NA,0,-9.11335306993,-7.16106217499,-11.5863008289328,NA,NA,0,1.95229089494,-2.4729477590028,NA,NA,0,-4.4252386539428,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-32.3070969501045,-18.8413327480949,-24.3360833431823,-26.8065610662019,-34.719132598691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13.4657642020096,7.9710136069222,5.5005358839026,-2.4120356485865,NA,NA,0,-5.4947505950874,-7.965228318107,-15.8777998505961,NA,NA,0,-2.4704777230196,-10.3830492555087,NA,NA,0,-7.9125715324891,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-34.2063552732807,-13.9285838390455,-23.4178124107481,-26.2092327381567,-35.7445625337859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20.2777714342352,10.7885428625326,7.997122535124,-1.5382072605052,NA,NA,0,-9.4892285717026,-12.2806488991112,-21.8159786947404,NA,NA,0,-2.7914203274086,-12.3267501230378,NA,NA,0,-9.5353297956292,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-32.6263822247291,-20.7328342121828,-25.4716403879062,-26.6985904649113,-32.0787471964793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.8935480125463,7.1547418368229,5.9277917598178,0.5476350282498,NA,NA,0,-4.7388061757234,-5.9657562527285,-11.3459129842965,NA,NA,0,-1.2269500770051,-6.6071068085731,NA,NA,0,-5.380156731568,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-31.1455813999255,-17.9608319286264,-30.4764178036208,-27.45818544762,-32.3817656295113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13.1847494712991,0.669163596304699,3.6873959523055,-1.2361842295858,NA,NA,0,-12.5155858749944,-9.4973535189936,-14.4209337008849,NA,NA,0,3.0182323560008,-1.9053478258905,NA,NA,0,-4.9235801818913,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-29.9389305572948,-18.1357837849035,-28.8841307715942,-27.1420122980919,-30.8878891433193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.8031467723913,1.0547997857006,2.7969182592029,-0.948958586024503,NA,NA,0,-10.7483469866907,-9.0062285131884,-12.7521053584158,NA,NA,0,1.7421184735023,-2.0037583717251,NA,NA,0,-3.7458768452274,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-27.1056465713402,-12.1292554976183,-24.6849547667614,-27.6681523274186,-28.8398949531079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14.9763910737219,2.4206918045788,-0.562505756078401,-1.7342483817677,NA,NA,0,-12.5556992691431,-15.5388968298003,-16.7106394554896,NA,NA,0,-2.9831975606572,-4.1549401863465,NA,NA,0,-1.1717426256893,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-24.5113405847772,-9.2789463189334,-25.4350449997204,-26.3649740318212,-24.8185268627719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15.2323942658438,-0.923704414943199,-1.853633447044,-0.307186277994699,NA,NA,0,-16.156098680787,-17.0860277128878,-15.5395805438385,NA,NA,0,-0.929929032100802,0.6165181369485,NA,NA,0,1.5464471690493,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-22.2493437046278,-7.1676694305671,-26.4682163924661,-25.3920301087427,-22.442481793478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15.0816742740607,-4.2188726878383,-3.1426864041149,-0.193138088850201,NA,NA,0,-19.300546961899,-18.2243606781756,-15.2748123629109,NA,NA,0,1.0761862837234,4.0257345989881,NA,NA,0,2.9495483152647,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-20.1437596141272,-6.8795733764594,-23.6895554409086,-21.2349428507637,-23.6613565187256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13.2641862376678,-3.5457958267814,-1.0911832366365,-3.5175969045984,NA,NA,0,-16.8099820644492,-14.3553694743043,-16.7817831422662,NA,NA,0,2.4546125901449,0.0281989221830017,NA,NA,0,-2.4264136679619,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-18.1431334814826,-3.6076082160494,-19.6374902636383,-18.5860452850672,-25.9571691140499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14.5355252654332,-1.4943567821557,-0.4429118035846,-7.8140356325673,NA,NA,0,-16.0298820475889,-14.9784370690178,-22.3495608980005,NA,NA,0,1.0514449785711,-6.3196788504116,NA,NA,0,-7.3711238289827,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-15.834147255559,-3.8495751709299,-17.2445556771288,-16.6350584973255,-27.1149209854639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.9845720846291,-1.4104084215698,-0.800911241766499,-11.2807737299049,NA,NA,0,-13.3949805061989,-12.7854833263956,-23.265345814534,NA,NA,0,0.609497179803299,-9.8703653083351,NA,NA,0,-10.4798624881384,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-16.3874171676558,1.7085802374658,-16.8379570491011,-15.9666404700976,-20.002449823353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18.0959974051216,-0.450539881445298,0.4207766975582,-3.6150326556972,NA,NA,0,-18.5465372865669,-17.6752207075634,-21.7110300608188,NA,NA,0,0.871316579003498,-3.1644927742519,NA,NA,0,-4.0358093532554,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-22.332846324066,-11.6624688195201,-20.5099937565967,-18.1431571797498,-25.1571283111901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10.6703775045459,1.8228525674693,4.1896891443162,-2.8242819871241,NA,NA,0,-8.8475249370766,-6.4806883602297,-13.49465949167,NA,NA,0,2.3668365768469,-4.6471345545934,NA,NA,0,-7.0139711314403,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-21.6838818544849,-9.8441668852031,-17.7112761211216,-12.5827455367783,-20.4987036563574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.8397149692818,3.9726057333633,9.1011363177066,1.1851781981275,NA,NA,0,-7.8671092359185,-2.7385786515752,-10.6545367711543,NA,NA,0,5.1285305843433,-2.7874275352358,NA,NA,0,-7.9159581195791,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-19.0228121543204,-10.3148611570158,-12.7504169076426,-7.5294237165097,-15.9593013280116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8.7079509973046,6.2723952466778,11.4933884378107,3.0635108263088,NA,NA,0,-2.4355557506268,2.7854374405061,-5.6444401709958,NA,NA,0,5.2209931911329,-3.208884420369,NA,NA,0,-8.4298776115019,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-23.4096998487257,-15.6135796983997,-13.8501635127992,-11.4094028906891,-17.6129304757644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.796120150326,9.5595363359265,12.0002969580366,5.7967693729613,NA,NA,0,1.7634161856005,4.2041768077106,-1.9993507773647,NA,NA,0,2.4407606221101,-3.7627669629652,NA,NA,0,-6.2035275850753,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-27.1545162175214,-19.1599717723101,-15.0448008586189,-14.2288038985154,-21.815698701035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.9945444452113,12.1097153589025,12.925712319006,5.3388175164864,NA,NA,0,4.1151709136912,4.9311678737947,-2.6557269287249,NA,NA,0,0.815996960103497,-6.7708978424161,NA,NA,0,-7.5868948025196,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-30.8912903895215,-17.4445480928259,-19.6275975846403,-15.5315375345648,-22.7282360235049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13.4467422966956,11.2636928048812,15.3597528549567,8.1630543660166,NA,NA,0,-2.1830494918144,1.9130105582611,-5.283687930679,NA,NA,0,4.0960600500755,-3.1006384388646,NA,NA,0,-7.1966984889401,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-38.0146201514336,-20.4537499589062,-28.4932290239378,-20.9897060404154,-24.5667300881053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17.5608701925274,9.5213911274958,17.0249141110182,13.4478900633283,NA,NA,0,-8.0394790650316,-0.535956081509198,-4.1129801291991,NA,NA,0,7.5035229835224,3.9264989358325,NA,NA,0,-3.5770240476899,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-45.7579306489383,-24.0451308234052,-27.7770490574366,-27.4106072582829,-27.8722001863683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21.7127998255331,17.9808815915017,18.3473233906554,17.88573046257,NA,NA,0,-3.7319182340314,-3.3654764348777,-3.8270693629631,NA,NA,0,0.366441799153698,-0.0951511289316969,NA,NA,0,-0.461592928085395,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-45.7021454339969,-38.6627802529113,-33.7065578925244,-42.6363855499736,-43.2477425406281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.0393651810856,11.9955875414725,3.0657598840233,2.4544028933688,NA,NA,0,4.9562223603869,-3.9736052970623,-4.5849622877168,NA,NA,0,-8.9298276574492,-9.54118464810369,NA,NA,0,-0.6113569906545,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-40.9681931253801,-28.7373734348868,-27.2451486240366,-20.3101943906779,-21.3186549113697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.2308196904933,13.7230445013435,20.6579987347022,19.6495382140104,NA,NA,0,1.4922248108502,8.4271790442089,7.4187185235171,NA,NA,0,6.9349542333587,5.9264937126669,NA,NA,0,-1.0084605206918,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-35.5246701921627,-23.9022308661442,-23.7056444394338,-17.6554550602512,-30.0844829900373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.6224393260185,11.8190257527289,17.8692151319115,5.4401872021254,NA,NA,0,0.1965864267104,6.246775805893,-6.1822521238931,NA,NA,0,6.0501893791826,-6.3788385506035,NA,NA,0,-12.4290279297861,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-33.280372545042,-17.6700269751837,-20.4603337603576,-12.8733322936164,-30.5346940339695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15.6103455698583,12.8200387846844,20.4070402514256,2.7456785110725,NA,NA,0,-2.7903067851739,4.7966946815673,-12.8646670587858,NA,NA,0,7.5870014667412,-10.0743602736119,NA,NA,0,-17.6613617403531,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-33.5884049753963,-13.9177102443108,-20.9072473745231,-6.171878667364,-4.463499062106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19.6706947310855,12.6811576008732,27.4165263080323,29.1249059132903,NA,NA,0,-6.9895371302123,7.7458315769468,9.4542111822048,NA,NA,0,14.7353687071591,16.4437483124171,NA,NA,0,1.708379605258,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-30.0199175922218,-17.3355472458821,-22.5152538163071,-5.5529059097715,-21.522109610977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.6843703463397,7.5046637759147,24.4670116824503,8.4978079812448,NA,NA,0,-5.179706570425,11.7826413361106,-4.1865623650949,NA,NA,0,16.9623479065356,0.993144205330101,NA,NA,0,-15.9692037012055,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-24.1716578188463,-2.7254650414495,-9.4284952046515,-9.2850955936037,-2.3296335335045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21.4461927773968,14.7431626141948,14.8865622252426,21.8420242853418,NA,NA,0,-6.703030163202,-6.5596305521542,0.395831507945,NA,NA,0,0.1433996110478,7.098861671147,NA,NA,0,6.9554620600992,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-25.996231476747,-1.1433254022272,-3.6939219711251,-7.9433496441927,-1.9036151575787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,24.8529060745198,22.3023095056219,18.0528818325543,24.0926163191683,NA,NA,0,-2.5505965688979,-6.8000242419655,-0.7602897553515,NA,NA,0,-4.2494276730676,1.7903068135464,NA,NA,0,6.039734486614,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-28.6563980882331,-2.6306816500472,-4.461114107246,-1.8137076298193,1.3591666557825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,26.0257164381859,24.1952839809871,26.8426904584138,30.0155647440156,NA,NA,0,-1.8304324571988,0.816974020227901,3.9898483058297,NA,NA,0,2.6474064774267,5.8202807630285,NA,NA,0,3.1728742856018,NA,NA,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-28.9327624428561,0.1831547029147,-8.4150976787663,2.6824143500052,-3.268950771263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29.1159171457708,20.5176647640898,31.6151767928613,25.6638116715931,NA,NA,0,-8.598252381681,2.4992596470905,-3.4521054741777,NA,NA,0,11.0975120287715,5.1461469075033,NA,NA,0,-5.9513651212682,NA,NA,0,NA,NA,NA,NA,NA
